Date,PMI_Manufacturing,Unemployment_Rate,GDP per capita,BAA_Bond_Rate,Market_Stress,US_Bonds_Rate_1y,Money_Velocity,Population,Consumer_Price_Index,GDP,Corporate_Profits,AAA_Bond_Rate,US_Trade_Balance,US_Debt,US_Market_Cap,Credit_Card_Transactions,Consumer_Confidence_Index,US_Bonds_Rate_10y,Effective_Rate
1983-03-01,16711.0,10.3,29530.0,13.61,,9.04,7.176,233613.0,98.1,6896.561,176.17,11.73,8.35,35.82911,8.66558001314013,3767500.0,99.4268330183167,10.51,8.77
1983-04-01,16794.0,10.2,30140.0,13.29,,8.98,7.171,233781.0,98.8,7053.5,195.362,11.51,8.21,36.87167,8.97283139844988,3760200.0,100.151734414839,10.4,8.8
1983-05-01,16885.0,10.1,30140.0,13.09,,8.9,7.171,233922.0,99.2,7053.5,195.362,11.46,8.19,36.87167,9.36915442837856,3624250.0,100.635264216444,10.38,8.63
1983-06-01,16960.0,10.1,30140.0,13.37,,9.66,7.171,234118.0,99.4,7053.5,195.362,11.74,8.79,36.87167,9.5490469471674,3455500.0,100.788475221882,10.85,8.98
1983-07-01,17059.0,9.4,30667.0,13.39,,10.2,7.228,234307.0,99.8,7194.504,206.519,12.15,9.08,37.3311,9.58048985620314,3189600.0,100.751314766679,11.38,9.37
1983-08-01,17118.0,9.5,30667.0,13.64,,10.53,7.228,234501.0,100.1,7194.504,206.519,12.51,9.34,37.3311,9.30511333713894,3105750.0,100.605793841312,11.85,9.56
1983-09-01,17255.0,9.2,30667.0,13.55,,10.16,7.228,234701.0,100.4,7194.504,206.519,12.37,9.0,37.3311,9.57619968315708,3007000.0,100.48603111535,11.65,9.45
1983-10-01,17367.0,8.8,31233.0,13.46,,9.81,7.309,234907.0,100.8,7344.597,211.822,12.25,8.64,37.17553,9.58458424785864,2902800.0,100.492975894521,11.54,9.48
1983-11-01,17479.0,8.5,31233.0,13.61,,9.94,7.309,235078.0,101.1,7344.597,211.822,12.41,8.76,37.17553,9.44844208906536,2787750.0,100.692698231774,11.69,9.34
1983-12-01,17551.0,8.3,31233.0,13.75,,10.11,7.309,235235.0,101.4,7344.597,211.822,12.57,9.0,37.17553,9.40014610551534,2712200.0,101.036560579169,11.83,9.47
1984-01-01,17630.0,8.0,31783.0,13.65,,9.9,7.402,235385.0,102.1,7488.167,220.108,12.2,8.9,37.45447,9.53185067454388,2549250.0,101.380146157444,11.67,9.56
1984-02-01,17728.0,7.8,31783.0,13.59,,10.04,7.402,235527.0,102.6,7488.167,220.108,12.08,9.09,37.45447,8.97254106056682,2469500.0,101.515961714792,11.84,9.59
1984-03-01,17806.0,7.8,31783.0,13.99,,10.59,7.402,235675.0,102.9,7488.167,220.108,12.57,9.52,37.45447,8.97822649445572,2424400.0,101.546540376473,12.32,9.91
1984-04-01,17872.0,7.7,32267.0,14.31,,10.9,7.462,235839.0,103.3,7617.547,220.957,12.81,9.69,37.72687,8.9787224477544,2422250.0,101.420650027246,12.63,10.29
1984-05-01,17916.0,7.4,32267.0,14.74,,11.66,7.462,235993.0,103.5,7617.547,220.957,13.28,9.83,37.72687,8.91974171167294,2385000.0,101.340016063316,13.41,10.32
1984-06-01,17967.0,7.2,32267.0,15.05,,12.08,7.462,236160.0,103.7,7617.547,220.957,13.55,9.87,37.72687,8.7428675174191,2360400.0,101.289995928572,13.56,11.06
1984-07-01,18013.0,7.5,32498.0,15.15,,12.03,7.54,236348.0,104.1,7690.985,212.293,13.44,10.12,38.49586,8.62508622332696,2353000.0,101.363158308303,13.36,11.23
1984-08-01,18034.0,7.5,32498.0,14.63,,11.82,7.54,236549.0,104.4,7690.985,212.293,12.87,10.47,38.49586,9.31776929658155,2385750.0,101.49347446522,12.72,11.64
1984-09-01,18019.0,7.3,32498.0,14.35,,11.58,7.54,236760.0,104.7,7690.985,212.293,12.66,10.37,38.49586,9.47588910591385,2434800.0,101.516775736103,12.52,11.3
1984-10-01,18024.0,7.4,32686.0,13.94,,10.9,7.576,236976.0,105.1,7754.117,213.695,12.63,9.74,40.08547,9.41670813971621,2524000.0,101.344118912131,12.16,9.99
1984-11-01,18016.0,7.2,32686.0,13.48,,9.82,7.576,237159.0,105.3,7754.117,213.695,12.29,8.61,40.08547,9.49879408628561,2584250.0,101.157135674806,11.57,9.43
1984-12-01,18023.0,7.3,32686.0,13.4,,9.33,7.576,237316.0,105.5,7754.117,213.695,12.13,8.06,40.08547,9.38277912358232,2547000.0,101.021915391409,11.5,8.38
1985-01-01,18009.0,7.3,32941.0,13.26,,9.02,7.522,237468.0,105.7,7829.26,204.768,12.08,7.76,40.44121,9.81516588361291,2552250.0,101.003104783381,11.38,8.35
1985-02-01,17966.0,7.2,32941.0,13.23,,9.29,7.522,237602.0,106.3,7829.26,204.768,12.13,8.27,40.44121,10.3715444991976,2623500.0,100.959004888018,11.51,8.5
1985-03-01,17939.0,7.2,32941.0,13.69,,9.86,7.522,237732.0,106.8,7829.26,204.768,12.56,8.52,40.44121,10.2914209651112,2564400.0,100.93694677267,11.86,8.58
1985-04-01,17886.0,7.3,33161.0,13.51,,9.14,7.457,237900.0,107.0,7898.194,205.85,12.23,7.95,41.31983,10.3645629220728,2578750.0,100.938004415848,11.43,8.27
1985-05-01,17855.0,7.2,33161.0,13.15,,8.46,7.457,238074.0,107.2,7898.194,205.85,11.72,7.48,41.31983,10.5965196167727,2560750.0,100.939052822569,10.85,7.97
1985-06-01,17819.0,7.4,33161.0,12.4,,7.8,7.457,238270.0,107.5,7898.194,205.85,10.94,6.95,41.31983,10.8475758894056,2551800.0,101.001035734588,10.16,7.53
1985-07-01,17776.0,7.4,33581.0,12.43,,7.86,7.358,238466.0,107.7,8018.809,209.89,10.97,7.08,41.55909,11.056066586652,2542500.0,100.927793901964,10.31,7.88
1985-08-01,17756.0,7.1,33581.0,12.5,,8.05,7.358,238679.0,107.9,8018.809,209.89,11.05,7.14,41.55909,10.8029149455172,2562600.0,100.775003461053,10.33,7.9
1985-09-01,17718.0,7.1,33581.0,12.48,,8.07,7.358,238898.0,108.1,8018.809,209.89,11.07,7.1,41.55909,10.5584156261722,2580500.0,100.619736229897,10.37,7.92
1985-10-01,17708.0,7.1,33746.0,12.36,,8.01,7.247,239113.0,108.5,8078.415,211.649,11.02,7.16,43.78715,10.6528349106017,2631750.0,100.518893965294,10.24,7.99
1985-11-01,17697.0,7.0,33746.0,11.99,,7.88,7.247,239307.0,109.0,8078.415,211.649,10.55,7.24,43.78715,11.2827783274946,2625200.0,100.62803380949,9.78,8.05
1985-12-01,17693.0,7.0,33746.0,11.58,,7.67,7.247,239477.0,109.5,8078.415,211.649,10.16,7.1,43.78715,11.8169168551912,2643750.0,100.852761879667,9.26,8.27
1986-01-01,17686.0,6.7,33994.0,11.44,,7.73,7.193,239638.0,109.9,8153.829,176.84,10.05,7.07,44.07415,11.8989021388068,2604000.0,101.043274960982,9.19,8.14
1986-02-01,17663.0,7.2,33994.0,11.11,,7.61,7.193,239788.0,109.7,8153.829,176.84,9.67,7.06,44.07415,12.5200004682869,2568500.0,101.134050281086,8.7,7.86
1986-03-01,17624.0,7.2,33994.0,10.5,,7.03,7.193,239928.0,109.1,8153.829,176.84,9.0,6.56,44.07415,13.2667039110854,2593600.0,101.159835874122,7.78,7.48
1986-04-01,17616.0,7.1,34075.0,10.19,,6.44,6.98,240094.0,108.7,8190.552,172.969,8.79,6.06,45.30682,13.5939943140604,2608750.0,101.201317045101,7.3,6.99
1986-05-01,17593.0,7.2,34075.0,10.29,,6.65,6.98,240271.0,109.0,8190.552,172.969,9.09,6.15,45.30682,13.6032931527557,2671000.0,101.26215268494,7.71,6.85
1986-06-01,17530.0,7.2,34075.0,10.34,,6.73,6.98,240459.0,109.4,8190.552,172.969,9.13,6.21,45.30682,13.9449508228503,2635000.0,101.361113975872,7.8,6.92
1986-07-01,17497.0,7.0,34316.0,10.16,,6.27,6.788,240651.0,109.5,8268.935,171.499,8.88,5.83,46.12536,13.6976687741138,2608000.0,101.301187090757,7.3,6.56
1986-08-01,17489.0,6.9,34316.0,10.18,,5.93,6.788,240854.0,109.6,8268.935,171.499,8.72,5.53,46.12536,13.9549008051257,2655600.0,101.117238669173,7.17,6.17
1986-09-01,17498.0,7.0,34316.0,10.2,,5.77,6.788,241068.0,110.0,8268.935,171.499,8.89,5.21,46.12536,13.5734432059296,2707000.0,100.941586518704,7.45,5.89
1986-10-01,17477.0,7.0,34418.0,10.24,,5.72,6.575,241274.0,110.2,8313.338,175.984,8.86,5.18,47.55286,13.5414647358885,2718750.0,100.847824714815,7.43,5.85
1986-11-01,17472.0,6.9,34418.0,10.07,,5.8,6.575,241467.0,110.4,8313.338,175.984,8.68,5.35,47.55286,13.9478072512355,2630800.0,100.662057906629,7.25,6.04
1986-12-01,17478.0,6.6,34418.0,9.97,,5.87,6.575,241620.0,110.8,8313.338,175.984,8.49,5.53,47.55286,14.0740394850155,2571250.0,100.506111795936,7.11,6.91
1987-01-01,17465.0,6.6,34607.0,9.72,,5.78,6.455,241784.0,111.4,8375.274,187.831,8.36,5.43,47.57835,14.9706775502788,2512400.0,100.473114962814,7.08,6.43
1987-02-01,17499.0,6.6,34607.0,9.65,,5.96,6.455,241930.0,111.8,8375.274,187.831,8.38,5.59,47.57835,15.8681779284205,2472000.0,100.504057962057,7.25,6.1
1987-03-01,17507.0,6.6,34607.0,9.61,,6.03,6.455,242079.0,112.2,8375.274,187.831,8.36,5.59,47.57835,16.4820559012814,2429250.0,100.578704555669,7.25,6.13
1987-04-01,17525.0,6.3,34907.0,10.04,,6.5,6.457,242252.0,112.7,8465.63,215.335,8.85,5.64,48.04867,16.2288395897245,2411000.0,100.660354190638,8.02,6.37
1987-05-01,17542.0,6.3,34907.0,10.51,,7.0,6.457,242423.0,113.0,8465.63,215.335,9.33,5.66,48.04867,16.1423180108296,2324000.0,100.694078974261,8.61,6.85
1987-06-01,17537.0,6.2,34907.0,10.52,,6.8,6.457,242608.0,113.5,8465.63,215.335,9.32,5.67,48.04867,16.7935135238918,2279000.0,100.768019268969,8.4,6.73
1987-07-01,17593.0,6.1,35123.0,10.61,,6.68,6.555,242804.0,113.8,8539.075,230.169,9.42,5.69,48.1165,17.2594802858236,2196500.0,100.87315546338,8.45,6.58
1987-08-01,17630.0,6.0,35123.0,10.8,,7.03,6.555,243012.0,114.3,8539.075,230.169,9.67,6.04,48.1165,18.2398642717225,2211600.0,100.877956723551,8.76,6.73
1987-09-01,17691.0,5.9,35123.0,11.31,,7.67,6.555,243223.0,114.7,8539.075,230.169,10.18,6.4,48.1165,17.6703426502136,2196750.0,100.690484551332,9.42,7.22
1987-10-01,17729.0,6.0,35638.0,11.62,,7.59,6.649,243446.0,115.0,8685.694,239.018,10.52,6.13,48.55667,15.5606247883929,2046800.0,100.33862235463,9.52,7.29
1987-11-01,17775.0,5.8,35638.0,11.23,,6.96,6.649,243639.0,115.4,8685.694,239.018,10.01,5.69,48.55667,13.5880142902433,2082250.0,100.060369527707,8.86,6.69
1987-12-01,17809.0,5.7,35638.0,11.29,,7.17,6.649,243809.0,115.6,8685.694,239.018,10.11,5.77,48.55667,13.3574966505779,2115500.0,100.13337140383,8.99,6.77
1988-01-01,17790.0,5.7,35751.0,11.07,,6.99,6.688,243981.0,116.0,8730.569,249.639,9.88,5.81,49.03151,13.918339192383,2188000.0,100.400041869837,8.67,6.83
1988-02-01,17823.0,5.7,35751.0,10.62,,6.64,6.688,244131.0,116.2,8730.569,249.639,9.4,5.66,49.03151,14.3727273450989,2141500.0,100.644010165134,8.21,6.58
1988-03-01,17844.0,5.7,35751.0,10.57,,6.71,6.688,244279.0,116.5,8730.569,249.639,9.39,5.7,49.03151,14.842512368628,2112000.0,100.809340875265,8.37,6.58
1988-04-01,17874.0,5.4,36145.0,10.9,,7.01,6.717,244445.0,117.2,8845.28,265.179,9.67,5.91,49.08744,14.7018721642301,2081200.0,100.85374372854,8.72,6.87
1988-05-01,17892.0,5.6,36145.0,11.04,,7.4,6.717,244610.0,117.5,8845.28,265.179,9.9,6.26,49.08744,14.3585284364884,2067750.0,100.947660730585,9.09,7.09
1988-06-01,17916.0,5.4,36145.0,11.0,,7.49,6.717,244806.0,118.0,8845.28,265.179,9.86,6.46,49.08744,15.1244368124085,2043000.0,101.016856420424,8.92,7.51
1988-07-01,17926.0,5.4,36262.0,11.11,,7.75,6.749,245021.0,118.5,8897.107,264.662,9.96,6.73,49.25732,15.0643683769597,2065200.0,101.085802282058,9.06,7.75
1988-08-01,17891.0,5.6,36262.0,11.21,,8.17,6.749,245240.0,119.0,8897.107,264.662,10.11,7.06,49.25732,14.7806537004266,2088000.0,101.196333793138,9.26,8.01
1988-09-01,17914.0,5.4,36262.0,10.9,,8.09,6.749,245464.0,119.5,8897.107,264.662,9.82,7.24,49.25732,15.0006077708466,2075750.0,101.180790163965,8.98,8.19
1988-10-01,17966.0,5.4,36654.0,10.41,,8.11,6.879,245693.0,119.9,9015.661,276.88,9.51,7.35,49.71548,15.4846915604865,2015600.0,101.037373285992,8.8,8.3
1988-11-01,18003.0,5.3,36654.0,10.48,,8.48,6.879,245884.0,120.3,9015.661,276.88,9.45,7.76,49.71548,15.1194143884899,1978250.0,100.933544099512,8.96,8.35
1988-12-01,18025.0,5.3,36654.0,10.65,,8.99,6.879,246056.0,120.7,9015.661,276.88,9.57,8.07,49.71548,15.3843889628522,2045200.0,100.960727103962,9.11,8.76
1989-01-01,18057.0,5.4,36953.0,10.65,,9.05,7.028,246224.0,121.2,9107.314,275.1,9.62,8.27,49.73276,15.8849163101052,2061000.0,101.104519668017,9.09,9.12
1989-02-01,18055.0,5.2,36953.0,10.61,,9.25,7.028,246378.0,121.6,9107.314,275.1,9.64,8.53,49.73276,16.3478023061257,2113750.0,101.083889148754,9.17,9.36
1989-03-01,18060.0,5.0,36953.0,10.67,,9.57,7.028,246530.0,122.2,9107.314,275.1,9.8,8.82,49.73276,16.3005564185043,2131500.0,100.936216016971,9.36,9.85
1989-04-01,18055.0,5.2,37151.0,10.61,,9.36,7.233,246721.0,123.1,9176.827,268.646,9.79,8.65,49.8876,16.7725010688649,2098800.0,100.734242839216,9.18,9.84
1989-05-01,18040.0,5.2,37151.0,10.46,,8.98,7.233,246906.0,123.7,9176.827,268.646,9.57,8.43,49.8876,17.3597830895041,2093500.0,100.600127533179,8.86,9.81
1989-06-01,18013.0,5.3,37151.0,10.03,,8.44,7.233,247114.0,124.1,9176.827,268.646,9.1,8.15,49.8876,17.9009865212979,2122750.0,100.56729322374,8.28,9.53
1989-07-01,17980.0,5.2,37323.0,9.87,,7.89,7.307,247342.0,124.5,9244.816,257.909,8.93,7.88,50.17117,18.3310910195215,2179400.0,100.617365457089,8.02,9.24
1989-08-01,17964.0,5.2,37323.0,9.88,,8.18,7.307,247573.0,124.5,9244.816,257.909,8.96,7.9,50.17117,19.1066067134548,2207250.0,100.700859248678,8.11,8.99
1989-09-01,17922.0,5.3,37323.0,9.91,,8.22,7.307,247816.0,124.8,9244.816,257.909,9.01,7.75,50.17117,19.1122497767442,2208800.0,100.857168510721,8.19,9.02
1989-10-01,17895.0,5.3,37295.0,9.81,,7.99,7.283,248067.0,125.4,9263.033,258.272,8.92,7.64,51.38111,19.0624359723018,2281000.0,100.839537984859,8.01,8.84
1989-11-01,17886.0,5.4,37295.0,9.81,,7.77,7.283,248281.0,125.9,9263.033,258.272,8.89,7.69,51.38111,18.6626827501366,2285000.0,100.711884192473,7.87,8.55
1989-12-01,17881.0,5.4,37295.0,9.82,,7.72,7.283,248479.0,126.3,9263.033,258.272,8.86,7.63,51.38111,19.0752129651786,2285000.0,100.635627992237,7.84,8.45
1990-01-01,17797.0,5.4,37617.0,9.94,,7.92,7.356,248659.0,127.5,9364.259,268.869,8.99,7.64,51.96856,18.5664832355628,2354750.0,100.632930527825,8.21,8.23
1990-02-01,17893.0,5.3,37617.0,10.14,,8.11,7.356,248827.0,128.0,9364.259,268.869,9.22,7.74,51.96856,18.0775949908286,2354000.0,100.614360382181,8.47,8.24
1990-03-01,17868.0,5.2,37617.0,10.21,,8.35,7.356,249012.0,128.6,9364.259,268.869,9.37,7.9,51.96856,18.445834086885,2363800.0,100.685272579178,8.59,8.28
1990-04-01,17845.0,5.4,37636.0,10.3,,8.4,7.391,249306.0,128.9,9398.243,282.342,9.46,7.77,52.7473,18.3814084478022,2380250.0,100.739224577117,8.79,8.26
1990-05-01,17797.0,5.4,37636.0,10.41,,8.32,7.391,249565.0,129.1,9398.243,282.342,9.47,7.74,52.7473,18.94923399969,2390000.0,100.605714778554,8.76,8.18
1990-06-01,17776.0,5.2,37636.0,10.22,,8.1,7.391,249849.0,129.9,9398.243,282.342,9.26,7.73,52.7473,19.4770559832316,2423800.0,100.312059331079,8.48,8.29
1990-07-01,17704.0,5.5,37529.0,10.2,,7.94,7.377,250132.0,130.5,9404.494,288.2,9.24,7.62,53.75313,19.4746877907769,2471750.0,99.8160422967311,8.47,8.15
1990-08-01,17649.0,5.7,37529.0,10.41,,7.78,7.377,250439.0,131.6,9404.494,288.2,9.41,7.45,53.75313,17.9686613878244,2509250.0,99.020184085208,8.75,8.13
1990-09-01,17609.0,5.9,37529.0,10.64,,7.76,7.377,250751.0,132.5,9404.494,288.2,9.56,7.36,53.75313,17.1543155963423,2595400.0,98.2556112267263,8.89,8.2
1990-10-01,17577.0,5.9,37056.0,10.74,,7.55,7.303,251057.0,133.4,9318.876,289.53,9.53,7.17,56.03613,16.6420900862257,2720750.0,97.6445377277714,8.72,8.11
1990-11-01,17428.0,6.2,37056.0,10.62,,7.31,7.303,251346.0,133.7,9318.876,289.53,9.3,7.06,56.03613,17.0545141499914,2888250.0,97.4275365159544,8.39,7.81
1990-12-01,17395.0,6.3,37056.0,10.43,,7.05,7.303,251626.0,134.2,9318.876,289.53,9.05,6.74,56.03613,17.7827130014709,2968200.0,97.493506666392,8.08,7.31
1991-01-01,17330.0,6.4,36769.0,10.45,,6.64,7.247,251889.0,134.7,9275.276,303.293,9.04,6.22,57.41652,17.6221301809507,3088000.0,97.8517671048057,8.09,6.91
1991-02-01,17211.0,6.6,36769.0,10.07,,6.27,7.247,252135.0,134.8,9275.276,303.293,8.83,5.94,57.41652,19.5830831822718,3262750.0,98.505350149636,7.85,6.25
1991-03-01,17140.0,6.8,36769.0,10.09,,6.4,7.247,252372.0,134.8,9275.276,303.293,8.93,5.91,57.41652,20.1592081830327,3419000.0,99.2506554729935,8.11,6.12
1991-04-01,17093.0,6.7,36938.0,9.94,,6.24,7.212,252643.0,135.1,9347.597,309.454,8.86,5.65,57.74551,20.5699153852386,3483250.0,99.4611684694542,8.04,5.91
1991-05-01,17070.0,6.9,36938.0,9.86,,6.13,7.212,252913.0,135.6,9347.597,309.454,8.86,5.46,57.74551,20.4927119009967,3486750.0,99.443631170402,8.07,5.78
1991-06-01,17044.0,6.9,36938.0,9.96,,6.36,7.212,253207.0,136.0,9347.597,309.454,9.01,5.57,57.74551,20.5305597011955,3426800.0,99.5108408196818,8.28,5.9
1991-07-01,17015.0,6.8,36993.0,9.89,,6.31,7.166,253493.0,136.2,9394.834,314.815,9.0,5.58,59.06123,20.6273443870897,3307500.0,99.5740330205161,8.27,5.82
1991-08-01,17025.0,6.9,36993.0,9.65,,5.78,7.166,253807.0,136.6,9394.834,314.815,8.75,5.33,59.06123,21.1264573486625,3291800.0,99.5372680228295,7.9,5.66
1991-09-01,17010.0,6.9,36993.0,9.51,,5.57,7.166,254126.0,137.0,9394.834,314.815,8.61,5.22,59.06123,21.0489439427791,3296250.0,99.3314166143315,7.65,5.45
1991-10-01,16999.0,7.0,36995.0,9.49,,5.33,7.058,254435.0,137.2,9427.581,318.455,8.55,4.99,60.68599,21.1034105991122,3311000.0,98.8415997647965,7.53,5.21
1991-11-01,16961.0,7.0,36995.0,9.45,,4.89,7.058,254718.0,137.8,9427.581,318.455,8.48,4.56,60.68599,21.1183627940432,3310600.0,98.2345126494581,7.42,4.81
1991-12-01,16916.0,7.3,36995.0,9.26,,4.38,7.058,254964.0,138.2,9427.581,318.455,8.31,4.07,60.68599,21.2187264937533,3349250.0,97.8773202085322,7.09,4.43
1992-01-01,16839.0,7.3,37328.0,9.13,,4.15,6.886,255214.0,138.3,9540.444,328.586,8.2,3.8,60.99679,22.7115872444266,3353250.0,97.8271962055138,7.03,4.03
1992-02-01,16829.0,7.4,37328.0,9.23,,4.29,6.886,255448.0,138.6,9540.444,328.586,8.29,3.84,60.99679,22.5906336624298,3314600.0,98.0791903146954,7.34,4.06
1992-03-01,16805.0,7.4,37328.0,9.25,,4.63,6.886,255703.0,139.1,9540.444,328.586,8.35,4.04,60.99679,22.3027770350227,3312000.0,98.5313212937587,7.54,3.98
1992-04-01,16831.0,7.4,37607.0,9.21,,4.3,6.814,255992.0,139.4,9643.893,340.749,8.33,3.75,61.57938,22.2371300943177,3343750.0,98.8904972739575,7.48,3.73
1992-05-01,16835.0,7.6,37607.0,9.13,,4.19,6.814,256285.0,139.7,9643.893,340.749,8.28,3.63,61.57938,22.6390449194851,3344800.0,99.094987608306,7.39,3.82
1992-06-01,16826.0,7.8,37607.0,9.05,,4.17,6.814,256589.0,140.1,9643.893,340.749,8.22,3.66,61.57938,22.2497839839321,3289750.0,99.1010140292544,7.26,3.76
1992-07-01,16819.0,7.7,37839.0,8.84,,3.6,6.735,256894.0,140.5,9739.185,323.237,8.07,3.21,61.89802,22.5956819732486,3217750.0,98.9212055441327,6.84,3.25
1992-08-01,16783.0,7.6,37839.0,8.65,,3.47,6.735,257232.0,140.8,9739.185,323.237,7.95,3.13,61.89802,22.7840669125797,3250200.0,98.7643391520773,6.59,3.3
1992-09-01,16761.0,7.6,37839.0,8.62,,3.18,6.735,257548.0,141.1,9739.185,323.237,7.92,2.91,61.89802,22.7898647446923,3204250.0,98.7535523925486,6.42,3.22
1992-10-01,16751.0,7.3,38102.0,8.84,,3.3,6.584,257861.0,141.7,9840.753,330.015,7.99,2.86,62.52256,22.4770180707235,3062400.0,99.0224734299375,6.59,3.1
1992-11-01,16758.0,7.4,38102.0,8.96,,3.68,6.584,258147.0,142.1,9840.753,330.015,8.1,3.13,62.52256,23.0581289221955,2949000.0,99.6652715056468,6.87,3.09
1992-12-01,16769.0,7.4,38102.0,8.81,,3.71,6.584,258413.0,142.3,9840.753,330.015,7.98,3.22,62.52256,23.7152580612079,2823750.0,100.188348886441,6.77,2.92
1993-01-01,16791.0,7.3,38053.0,8.67,,3.5,6.508,258679.0,142.8,9857.185,328.957,7.91,3.0,62.86657,23.7347707243883,2713000.0,100.32521416749,6.6,3.02
1993-02-01,16805.0,7.1,38053.0,8.39,,3.39,6.508,258919.0,143.1,9857.185,328.957,7.71,2.93,62.86657,24.1051869050122,2641000.0,100.20579879648,6.26,3.03
1993-03-01,16795.0,7.0,38053.0,8.15,,3.33,6.508,259152.0,143.3,9857.185,328.957,7.58,2.95,62.86657,24.5713031909538,2687500.0,100.013088347241,5.98,3.07
1993-04-01,16772.0,7.1,38158.0,8.14,,3.24,6.406,259414.0,143.8,9914.565,343.279,7.46,2.87,63.91524,24.2349580016886,2775500.0,99.7745618305407,5.97,2.96
1993-05-01,16766.0,7.1,38158.0,8.21,,3.36,6.406,259680.0,144.2,9914.565,343.279,7.43,2.96,63.91524,24.3632117551253,2778400.0,99.4698713128922,6.04,3.0
